compra_id,id_fruta,cantidad,mes,region,ano
1628,0,5,septiembre,2,9999
1628,1,12,septiembre,2,9999
1629,3,13,septiembre,2,9999
1630,0,2,septiembre,2,9999
1630,2,5,septiembre,2,9999
1630,3,11,septiembre,2,9999
1631,2,15,septiembre,2,9999
1631,3,7,septiembre,2,9999
1632,1,2,septiembre,2,9999
1632,3,12,septiembre,2,9999
1633,0,4,septiembre,2,9999
1633,2,11,septiembre,2,9999
1633,3,15,septiembre,2,9999
1634,1,10,septiembre,2,9999
1634,3,7,septiembre,2,9999
1635,0,3,septiembre,2,9999
1635,2,2,septiembre,2,9999
1636,0,5,septiembre,2,9999
1636,1,3,septiembre,2,9999
1636,2,13,septiembre,2,9999
1637,0,12,septiembre,2,9999
1637,3,7,septiembre,2,9999
1638,0,3,septiembre,2,9999
1639,1,14,septiembre,2,9999
1639,2,2,septiembre,2,9999
1640,3,3,septiembre,2,9999
1641,2,8,septiembre,2,9999
1641,3,8,septiembre,2,9999
1642,2,7,septiembre,2,9999
1643,0,6,septiembre,2,9999
1643,3,8,septiembre,2,9999
1644,0,4,septiembre,2,9999
1645,0,6,septiembre,2,9999
1645,1,8,septiembre,2,9999
1646,0,10,septiembre,2,9999
1646,1,15,septiembre,2,9999
1647,2,8,septiembre,2,9999
1648,0,10,septiembre,2,9999
1648,2,9,septiembre,2,9999
1649,1,14,septiembre,2,9999
1649,3,5,septiembre,2,9999
1650,0,10,septiembre,2,9999
1650,1,7,septiembre,2,9999
1651,1,11,septiembre,2,9999
1651,3,5,septiembre,2,9999
1652,1,7,septiembre,2,9999
1652,2,1,septiembre,2,9999
1653,1,4,septiembre,2,9999
1653,2,10,septiembre,2,9999
1653,3,7,septiembre,2,9999
1654,0,9,septiembre,2,9999
1654,1,8,septiembre,2,9999
1654,3,12,septiembre,2,9999
1655,0,3,septiembre,2,9999
1656,1,6,septiembre,2,9999
1656,2,2,septiembre,2,9999
1656,3,8,septiembre,2,9999
1657,1,8,septiembre,2,9999
1658,0,9,septiembre,2,9999
1658,3,6,septiembre,2,9999
1659,2,3,septiembre,2,9999
1659,3,4,septiembre,2,9999
1660,0,15,septiembre,2,9999
1660,1,14,septiembre,2,9999
1660,2,2,septiembre,2,9999
1660,3,7,septiembre,2,9999
1661,0,6,septiembre,2,9999
1661,2,13,septiembre,2,9999
1662,0,14,septiembre,2,9999
1662,1,13,septiembre,2,9999
1662,2,7,septiembre,2,9999
1663,1,14,septiembre,2,9999
1663,2,1,septiembre,2,9999
1663,3,11,septiembre,2,9999
1664,2,15,septiembre,2,9999
1664,3,2,septiembre,2,9999
1665,2,1,septiembre,2,9999
1665,3,3,septiembre,2,9999
1666,0,10,septiembre,2,9999
1666,3,15,septiembre,2,9999
1667,1,14,septiembre,2,9999
1667,2,10,septiembre,2,9999
1668,1,1,septiembre,2,9999
1668,2,10,septiembre,2,9999
1668,3,13,septiembre,2,9999
1669,1,7,septiembre,2,9999
1669,2,6,septiembre,2,9999
1670,0,7,septiembre,2,9999
1670,2,2,septiembre,2,9999
1671,0,3,septiembre,2,9999
1671,2,12,septiembre,2,9999
1672,0,13,septiembre,2,9999
1672,1,9,septiembre,2,9999
1672,2,8,septiembre,2,9999
1673,3,14,septiembre,2,9999
1674,1,5,septiembre,2,9999
1674,2,5,septiembre,2,9999
1675,0,1,septiembre,2,9999
1675,2,13,septiembre,2,9999
1675,3,7,septiembre,2,9999
1676,0,9,septiembre,2,9999
1676,2,11,septiembre,2,9999
1677,1,12,septiembre,2,9999
1677,3,15,septiembre,2,9999
1678,0,10,septiembre,2,9999
1678,1,3,septiembre,2,9999
1679,0,15,septiembre,2,9999
1679,2,12,septiembre,2,9999
1679,3,12,septiembre,2,9999
1680,1,8,septiembre,2,9999
1681,0,6,septiembre,2,9999
1681,1,2,septiembre,2,9999
1681,3,4,septiembre,2,9999
1682,2,2,septiembre,2,9999
1682,3,11,septiembre,2,9999
1683,3,1,septiembre,2,9999
1684,1,13,septiembre,2,9999
1684,2,15,septiembre,2,9999
1684,3,10,septiembre,2,9999
1685,0,12,septiembre,2,9999
1685,2,9,septiembre,2,9999
1686,0,11,septiembre,2,9999
1686,1,4,septiembre,2,9999
1686,3,12,septiembre,2,9999
1687,1,3,septiembre,2,9999
1687,2,13,septiembre,2,9999
1688,0,10,septiembre,2,9999
1689,1,15,septiembre,2,9999
1689,2,7,septiembre,2,9999
1689,3,9,septiembre,2,9999
1690,0,3,septiembre,2,9999
1690,1,12,septiembre,2,9999
1690,2,3,septiembre,2,9999
1691,3,6,septiembre,2,9999
1692,0,15,septiembre,2,9999
1693,2,12,septiembre,2,9999
1694,0,6,septiembre,2,9999
1694,1,3,septiembre,2,9999
1695,1,5,septiembre,2,9999
1695,2,10,septiembre,2,9999
1695,3,13,septiembre,2,9999
1696,1,13,septiembre,2,9999
1696,2,5,septiembre,2,9999
1697,0,10,septiembre,2,9999
1697,1,10,septiembre,2,9999
1697,3,2,septiembre,2,9999
1698,3,7,septiembre,2,9999
1699,1,10,septiembre,2,9999
1699,2,4,septiembre,2,9999
1700,0,5,septiembre,2,9999
1700,1,2,septiembre,2,9999
1701,0,1,septiembre,2,9999
1701,1,5,septiembre,2,9999
1702,0,4,septiembre,2,9999
1702,1,6,septiembre,2,9999
1703,1,2,septiembre,2,9999
1703,2,9,septiembre,2,9999
1703,3,14,septiembre,2,9999
1704,2,5,septiembre,2,9999
1705,1,12,septiembre,2,9999
1706,2,7,septiembre,2,9999
1707,1,7,septiembre,2,9999
1708,3,11,septiembre,2,9999
1709,1,2,septiembre,2,9999
1709,3,7,septiembre,2,9999
1710,2,1,septiembre,2,9999
1711,1,12,septiembre,2,9999
1711,2,14,septiembre,2,9999
1712,0,5,septiembre,2,9999
1712,2,14,septiembre,2,9999
1713,1,3,septiembre,2,9999
1714,0,4,septiembre,2,9999
1714,1,14,septiembre,2,9999
1714,2,4,septiembre,2,9999
1714,3,12,septiembre,2,9999
1715,1,7,septiembre,2,9999
1715,2,10,septiembre,2,9999
1715,3,4,septiembre,2,9999
1716,0,6,septiembre,2,9999
1716,3,10,septiembre,2,9999
1717,1,9,septiembre,2,9999
1717,2,10,septiembre,2,9999
1717,3,5,septiembre,2,9999
1718,1,13,septiembre,2,9999
1718,2,9,septiembre,2,9999
1719,1,1,septiembre,2,9999
1719,2,12,septiembre,2,9999
1719,3,2,septiembre,2,9999
1720,1,7,septiembre,2,9999
1721,0,11,septiembre,2,9999
1721,1,10,septiembre,2,9999
1721,3,6,septiembre,2,9999
1722,2,13,septiembre,2,9999
1723,1,6,septiembre,2,9999
1723,3,6,septiembre,2,9999
1724,0,10,septiembre,2,9999
1724,1,14,septiembre,2,9999
1724,2,5,septiembre,2,9999
1725,1,4,septiembre,2,9999
1726,0,14,septiembre,2,9999
1726,1,15,septiembre,2,9999
1727,1,6,septiembre,2,9999
1727,3,14,septiembre,2,9999
1728,0,2,septiembre,2,9999
1729,3,14,septiembre,2,9999
1730,1,14,septiembre,2,9999
1730,3,9,septiembre,2,9999
1731,1,8,septiembre,2,9999
1732,2,10,septiembre,2,9999
1732,3,1,septiembre,2,9999
1733,1,6,septiembre,2,9999
1733,3,2,septiembre,2,9999
1734,0,9,septiembre,2,9999
1734,1,3,septiembre,2,9999
1734,3,4,septiembre,2,9999
1735,0,15,septiembre,2,9999
1735,2,5,septiembre,2,9999
1735,3,14,septiembre,2,9999
1736,1,4,septiembre,2,9999
1736,2,15,septiembre,2,9999
1736,3,2,septiembre,2,9999
1737,1,5,septiembre,2,9999
1737,3,7,septiembre,2,9999
1738,0,4,septiembre,2,9999
1738,1,5,septiembre,2,9999
1738,3,1,septiembre,2,9999
1739,2,9,septiembre,2,9999
1739,3,12,septiembre,2,9999
1740,0,1,septiembre,2,9999
1740,1,12,septiembre,2,9999
1741,0,2,septiembre,2,9999
1741,1,9,septiembre,2,9999
1741,3,3,septiembre,2,9999
1742,2,14,septiembre,2,9999
1742,3,7,septiembre,2,9999
1743,0,7,septiembre,2,9999
1743,1,3,septiembre,2,9999
1743,2,7,septiembre,2,9999
1744,0,14,septiembre,2,9999
1744,1,6,septiembre,2,9999
1744,3,3,septiembre,2,9999
1745,3,8,septiembre,2,9999
1746,0,8,septiembre,2,9999
1746,1,7,septiembre,2,9999
1747,0,14,septiembre,2,9999
1747,2,9,septiembre,2,9999
1748,1,2,septiembre,2,9999
1748,2,12,septiembre,2,9999
1749,0,5,septiembre,2,9999
1749,2,9,septiembre,2,9999
1750,0,9,septiembre,2,9999
1750,3,4,septiembre,2,9999
1751,0,1,septiembre,2,9999
1752,0,1,septiembre,2,9999
1753,0,7,septiembre,2,9999
1753,1,8,septiembre,2,9999
1754,0,14,septiembre,2,9999
1754,2,8,septiembre,2,9999
1754,3,8,septiembre,2,9999
1755,0,13,septiembre,2,9999
1756,1,2,septiembre,2,9999
1756,2,3,septiembre,2,9999
1756,3,7,septiembre,2,9999
1757,1,7,septiembre,2,9999
1758,0,10,septiembre,2,9999
1758,1,7,septiembre,2,9999
1759,0,14,septiembre,2,9999
1759,2,6,septiembre,2,9999
1759,3,2,septiembre,2,9999
1760,1,13,septiembre,2,9999
1760,2,3,septiembre,2,9999
1761,3,3,septiembre,2,9999
1762,0,2,septiembre,2,9999
1762,2,9,septiembre,2,9999
1762,3,3,septiembre,2,9999
1763,0,4,septiembre,2,9999
1763,3,9,septiembre,2,9999
1764,0,11,septiembre,2,9999
1764,1,2,septiembre,2,9999
1764,2,13,septiembre,2,9999
1765,0,4,septiembre,2,9999
1765,2,6,septiembre,2,9999
1766,0,3,septiembre,2,9999
1767,2,3,septiembre,2,9999
1767,3,8,septiembre,2,9999
1768,0,7,septiembre,2,9999
1768,2,4,septiembre,2,9999
1768,3,10,septiembre,2,9999
1769,0,1,septiembre,2,9999
1770,2,7,septiembre,2,9999
1771,3,6,septiembre,2,9999
1772,2,4,septiembre,2,9999
1772,3,3,septiembre,2,9999
1773,3,8,septiembre,2,9999
1774,0,8,septiembre,2,9999
1775,0,13,septiembre,2,9999
1775,3,4,septiembre,2,9999
1776,0,14,septiembre,2,9999
1777,2,2,septiembre,2,9999
1777,3,12,septiembre,2,9999
1778,0,10,septiembre,2,9999
1778,2,12,septiembre,2,9999
1779,3,2,septiembre,2,9999
1780,0,7,septiembre,2,9999
1781,2,15,septiembre,2,9999
1781,3,4,septiembre,2,9999
1782,0,5,septiembre,2,9999
1782,2,12,septiembre,2,9999
1783,0,7,septiembre,2,9999
1783,3,5,septiembre,2,9999
1784,0,13,septiembre,2,9999
1784,3,8,septiembre,2,9999
1785,2,5,septiembre,2,9999
1785,3,5,septiembre,2,9999
1786,0,10,septiembre,2,9999
1787,0,11,septiembre,2,9999
1788,2,12,septiembre,2,9999
1789,2,2,septiembre,2,9999
1789,3,5,septiembre,2,9999
1790,0,8,septiembre,2,9999
1791,2,5,septiembre,2,9999
1791,3,13,septiembre,2,9999
1792,0,13,septiembre,2,9999
1792,2,4,septiembre,2,9999
1793,0,3,septiembre,2,9999
1793,3,2,septiembre,2,9999
1794,2,5,septiembre,2,9999
1794,3,6,septiembre,2,9999
1795,0,9,septiembre,2,9999
1795,2,15,septiembre,2,9999
1795,3,11,septiembre,2,9999
1796,0,11,septiembre,2,9999
1797,2,12,septiembre,2,9999
1798,0,14,septiembre,2,9999
1798,2,1,septiembre,2,9999
1799,2,11,septiembre,2,9999
1800,3,9,septiembre,2,9999
1801,0,7,septiembre,2,9999
1801,3,9,septiembre,2,9999
1802,0,14,septiembre,2,9999
1802,2,8,septiembre,2,9999
1802,3,2,septiembre,2,9999
1803,2,1,septiembre,2,9999
1804,0,14,septiembre,2,9999
1804,2,9,septiembre,2,9999
1804,3,14,septiembre,2,9999
1805,0,5,septiembre,2,9999
1806,3,10,septiembre,2,9999
1807,0,10,septiembre,2,9999
1808,2,2,septiembre,2,9999
1809,0,11,septiembre,2,9999
1809,3,10,septiembre,2,9999
1810,2,11,septiembre,2,9999
1810,3,14,septiembre,2,9999
1811,0,10,septiembre,2,9999
1811,2,9,septiembre,2,9999
1812,2,12,septiembre,2,9999
1812,3,14,septiembre,2,9999
1813,0,9,septiembre,2,9999
1813,2,12,septiembre,2,9999
1813,3,4,septiembre,2,9999
1814,2,9,septiembre,2,9999
1815,0,3,septiembre,2,9999
1815,2,4,septiembre,2,9999
1816,0,11,septiembre,2,9999
1817,0,11,septiembre,2,9999
1817,2,7,septiembre,2,9999
1817,3,14,septiembre,2,9999
1818,2,7,septiembre,2,9999
1818,3,4,septiembre,2,9999
1819,3,11,septiembre,2,9999
1820,0,4,septiembre,2,9999
1820,2,9,septiembre,2,9999
1821,0,1,septiembre,2,9999
1821,2,4,septiembre,2,9999
1822,0,5,septiembre,2,9999
1822,2,5,septiembre,2,9999
1823,0,4,septiembre,2,9999
1823,2,2,septiembre,2,9999
1824,0,10,septiembre,2,9999
1824,2,15,septiembre,2,9999
1825,0,6,septiembre,2,9999
1826,0,10,septiembre,2,9999
1826,3,9,septiembre,2,9999
1827,0,9,septiembre,2,9999
1828,2,8,septiembre,2,9999
1828,3,8,septiembre,2,9999
1829,0,9,septiembre,2,9999
1830,2,5,septiembre,2,9999
1831,0,4,septiembre,2,9999
1831,3,2,septiembre,2,9999
1832,0,2,septiembre,2,9999
1833,2,2,septiembre,2,9999
1834,2,4,septiembre,2,9999
1834,3,9,septiembre,2,9999
1835,3,2,septiembre,2,9999
1836,0,3,septiembre,2,9999
1836,2,3,septiembre,2,9999
1837,0,15,septiembre,2,9999
1837,2,2,septiembre,2,9999
1838,0,6,septiembre,2,9999
1838,2,2,septiembre,2,9999
1838,3,14,septiembre,2,9999
1839,2,2,septiembre,2,9999
1840,0,4,septiembre,2,9999
1840,3,8,septiembre,2,9999
1841,2,1,septiembre,2,9999
1842,0,9,septiembre,2,9999
1842,2,3,septiembre,2,9999
1843,2,2,septiembre,2,9999
1843,3,2,septiembre,2,9999
1844,2,14,septiembre,2,9999
1845,0,11,septiembre,2,9999
1846,0,8,septiembre,2,9999
1846,2,5,septiembre,2,9999
1847,2,3,septiembre,2,9999
1847,3,3,septiembre,2,9999
1848,2,2,septiembre,2,9999
1849,0,4,septiembre,2,9999
1850,2,3,septiembre,2,9999
1851,0,3,septiembre,2,9999
1851,2,2,septiembre,2,9999
1852,0,7,septiembre,2,9999
1852,2,4,septiembre,2,9999
1852,3,6,septiembre,2,9999
1853,0,6,septiembre,2,9999
1853,2,2,septiembre,2,9999
1853,3,9,septiembre,2,9999
1854,2,12,septiembre,2,9999
1854,3,8,septiembre,2,9999
1855,3,15,septiembre,2,9999
1856,3,12,septiembre,2,9999
1857,0,4,septiembre,2,9999
1857,2,4,septiembre,2,9999
1858,0,15,septiembre,2,9999
1858,3,14,septiembre,2,9999
1859,0,6,septiembre,2,9999
1859,2,4,septiembre,2,9999
1859,3,10,septiembre,2,9999
1860,0,13,septiembre,2,9999
1860,2,5,septiembre,2,9999
1861,2,10,septiembre,2,9999
1861,3,7,septiembre,2,9999
1862,3,5,septiembre,2,9999
1863,0,11,septiembre,2,9999
1863,2,3,septiembre,2,9999
1863,3,6,septiembre,2,9999
1864,0,15,septiembre,2,9999
1864,2,11,septiembre,2,9999
1865,0,6,septiembre,2,9999
1866,0,14,septiembre,2,9999
1866,2,2,septiembre,2,9999
1866,3,6,septiembre,2,9999
1867,2,14,septiembre,2,9999
1867,3,11,septiembre,2,9999
1868,2,13,septiembre,2,9999
1868,3,15,septiembre,2,9999
1869,0,11,septiembre,2,9999
1869,2,6,septiembre,2,9999
1870,2,11,septiembre,2,9999
1871,0,5,septiembre,2,9999
1871,3,9,septiembre,2,9999
1872,2,10,septiembre,2,9999
1873,2,12,septiembre,2,9999
1873,3,10,septiembre,2,9999
1874,0,12,septiembre,2,9999
1874,2,9,septiembre,2,9999
1875,3,9,septiembre,2,9999
1876,0,10,septiembre,2,9999
1877,0,4,septiembre,2,9999
1877,2,8,septiembre,2,9999
1877,3,12,septiembre,2,9999
1878,2,5,septiembre,2,9999
1879,2,12,septiembre,2,9999
1879,3,12,septiembre,2,9999
1880,0,8,septiembre,2,9999
1880,2,15,septiembre,2,9999
1880,3,11,septiembre,2,9999
1881,2,15,septiembre,2,9999
1881,3,15,septiembre,2,9999
1882,0,7,septiembre,2,9999
1882,2,3,septiembre,2,9999
1882,3,5,septiembre,2,9999
1883,2,13,septiembre,2,9999
1884,0,12,septiembre,2,9999
1885,0,8,septiembre,2,9999
1885,3,15,septiembre,2,9999
1886,0,10,septiembre,2,9999
1886,2,3,septiembre,2,9999
1886,3,9,septiembre,2,9999
1887,0,7,septiembre,2,9999
1888,0,10,septiembre,2,9999
1888,3,2,septiembre,2,9999
1889,3,6,septiembre,2,9999
1890,0,13,septiembre,2,9999
1890,2,5,septiembre,2,9999
1891,3,7,septiembre,2,9999
1892,3,6,septiembre,2,9999
1893,0,13,septiembre,2,9999
1893,2,11,septiembre,2,9999
1894,3,8,septiembre,2,9999
1895,0,1,septiembre,2,9999
1895,3,15,septiembre,2,9999
1896,0,9,septiembre,2,9999
1897,2,2,septiembre,2,9999
1897,3,15,septiembre,2,9999
1898,2,8,septiembre,2,9999
1898,3,12,septiembre,2,9999
1899,0,4,septiembre,2,9999
1899,2,7,septiembre,2,9999
1899,3,14,septiembre,2,9999
1900,2,15,septiembre,2,9999
1900,3,12,septiembre,2,9999
1901,0,6,septiembre,2,9999
1901,2,8,septiembre,2,9999
1901,3,11,septiembre,2,9999
1902,0,7,septiembre,2,9999
1902,2,6,septiembre,2,9999
1902,3,3,septiembre,2,9999
1903,3,9,septiembre,2,9999
1904,0,15,septiembre,2,9999
1904,2,15,septiembre,2,9999
1904,3,11,septiembre,2,9999
1905,0,11,septiembre,2,9999
1905,2,1,septiembre,2,9999
1906,2,5,septiembre,2,9999
1906,3,6,septiembre,2,9999
1907,0,2,septiembre,2,9999
1907,3,3,septiembre,2,9999
1908,0,7,septiembre,2,9999
1908,2,12,septiembre,2,9999
1909,0,8,septiembre,2,9999
1909,2,4,septiembre,2,9999
1910,2,15,septiembre,2,9999
1911,2,15,septiembre,2,9999
1912,0,3,septiembre,2,9999
1912,2,5,septiembre,2,9999
1913,2,6,septiembre,2,9999
1914,2,15,septiembre,2,9999
1914,3,14,septiembre,2,9999
1915,0,2,septiembre,2,9999
1915,2,1,septiembre,2,9999
1915,3,2,septiembre,2,9999
1916,2,3,septiembre,2,9999
1916,3,15,septiembre,2,9999
1917,2,7,septiembre,2,9999
1917,3,6,septiembre,2,9999
1918,3,10,septiembre,2,9999
1919,0,12,septiembre,2,9999
1919,3,15,septiembre,2,9999
1920,0,4,septiembre,2,9999
1921,0,7,septiembre,2,9999
1921,3,3,septiembre,2,9999
1922,2,4,septiembre,2,9999
1923,0,7,septiembre,2,9999
1923,3,15,septiembre,2,9999
1924,0,8,septiembre,2,9999
1924,2,1,septiembre,2,9999
1925,0,3,septiembre,2,9999
1925,3,8,septiembre,2,9999
1926,2,8,septiembre,2,9999
1926,3,12,septiembre,2,9999
1927,2,12,septiembre,2,9999
1927,3,7,septiembre,2,9999
1928,3,15,septiembre,2,9999
1929,3,15,septiembre,2,9999
1930,0,4,septiembre,2,9999
1930,3,4,septiembre,2,9999
1931,0,14,septiembre,2,9999
1931,2,10,septiembre,2,9999
1932,2,5,septiembre,2,9999
1932,3,14,septiembre,2,9999
1933,0,5,septiembre,2,9999
1934,0,11,septiembre,2,9999
1934,2,3,septiembre,2,9999
1935,2,6,septiembre,2,9999
1935,3,13,septiembre,2,9999
1936,0,4,septiembre,2,9999
1937,0,2,septiembre,2,9999
1937,2,3,septiembre,2,9999
1938,0,1,septiembre,2,9999
1938,3,11,septiembre,2,9999
1939,2,2,septiembre,2,9999
1940,0,13,septiembre,2,9999
1940,2,10,septiembre,2,9999
1940,3,9,septiembre,2,9999
1941,0,8,septiembre,2,9999
1942,2,14,septiembre,2,9999
1943,0,5,septiembre,2,9999
1943,3,10,septiembre,2,9999
1944,2,2,septiembre,2,9999
1945,2,12,septiembre,2,9999
1946,0,10,septiembre,2,9999
1946,2,5,septiembre,2,9999
1946,3,11,septiembre,2,9999
1947,0,7,septiembre,2,9999
1947,3,10,septiembre,2,9999
1948,2,12,septiembre,2,9999
1949,3,9,septiembre,2,9999
1950,0,12,septiembre,2,9999
1950,3,15,septiembre,2,9999
1951,3,9,septiembre,2,9999
1952,0,1,septiembre,2,9999
1953,0,14,septiembre,2,9999
1953,3,12,septiembre,2,9999
1954,2,14,septiembre,2,9999
1955,0,9,septiembre,2,9999
1955,2,7,septiembre,2,9999
1955,3,4,septiembre,2,9999
1956,2,3,septiembre,2,9999
1956,3,6,septiembre,2,9999
1957,2,8,septiembre,2,9999
1957,3,8,septiembre,2,9999
1958,2,11,septiembre,2,9999
1958,3,9,septiembre,2,9999
1959,0,5,septiembre,2,9999
1959,3,12,septiembre,2,9999
1960,0,3,septiembre,2,9999
1961,0,9,septiembre,2,9999
1961,2,15,septiembre,2,9999
1962,3,10,septiembre,2,9999
1963,0,10,septiembre,2,9999
1963,2,6,septiembre,2,9999
1964,0,10,septiembre,2,9999
1964,3,10,septiembre,2,9999
1965,2,10,septiembre,2,9999
1965,3,11,septiembre,2,9999
1966,0,14,septiembre,2,9999
1966,2,7,septiembre,2,9999
1967,0,6,septiembre,2,9999
1967,2,7,septiembre,2,9999
1967,3,10,septiembre,2,9999
1968,0,4,septiembre,2,9999
1968,2,15,septiembre,2,9999
1969,2,7,septiembre,2,9999
1969,3,15,septiembre,2,9999
1970,2,7,septiembre,2,9999
1971,0,13,septiembre,2,9999
1971,3,15,septiembre,2,9999
1972,0,14,septiembre,2,9999
1972,3,13,septiembre,2,9999
1973,0,13,septiembre,2,9999
1973,3,2,septiembre,2,9999
1974,0,8,septiembre,2,9999
1974,3,4,septiembre,2,9999
1975,2,11,septiembre,2,9999
1976,2,15,septiembre,2,9999
1976,3,11,septiembre,2,9999
1977,2,3,septiembre,2,9999
1978,0,11,septiembre,2,9999
1978,2,6,septiembre,2,9999
1979,3,4,septiembre,2,9999
1980,0,10,septiembre,2,9999
1981,0,9,septiembre,2,9999
1981,3,7,septiembre,2,9999
1982,0,7,septiembre,2,9999
1982,2,5,septiembre,2,9999
1982,3,3,septiembre,2,9999
1983,2,4,septiembre,2,9999
1983,3,15,septiembre,2,9999
1984,3,10,septiembre,2,9999
1985,0,14,septiembre,2,9999
1985,3,9,septiembre,2,9999
1986,0,1,septiembre,2,9999
1986,2,15,septiembre,2,9999
1986,3,1,septiembre,2,9999
1987,0,12,septiembre,2,9999
1987,2,15,septiembre,2,9999
1988,0,8,septiembre,2,9999
1988,2,6,septiembre,2,9999
1988,3,2,septiembre,2,9999
1989,0,15,septiembre,2,9999
1989,3,7,septiembre,2,9999
1990,0,12,septiembre,2,9999
1990,3,12,septiembre,2,9999
1991,0,15,septiembre,2,9999
1992,0,9,septiembre,2,9999
1992,2,7,septiembre,2,9999
1992,3,9,septiembre,2,9999
1993,0,2,septiembre,2,9999
1993,2,5,septiembre,2,9999
1994,0,10,septiembre,2,9999
1994,2,12,septiembre,2,9999
1995,0,7,septiembre,2,9999
1995,3,9,septiembre,2,9999
1996,0,2,septiembre,2,9999
1996,3,2,septiembre,2,9999
1997,3,13,septiembre,2,9999
1998,2,3,septiembre,2,9999
1999,0,5,septiembre,2,9999
1999,3,6,septiembre,2,9999
2000,2,4,septiembre,2,9999
2001,2,12,septiembre,2,9999
2001,3,13,septiembre,2,9999
2002,2,11,septiembre,2,9999
2003,0,14,septiembre,2,9999
2003,2,9,septiembre,2,9999
2004,0,10,septiembre,2,9999
2005,0,13,septiembre,2,9999
2005,3,8,septiembre,2,9999
2006,0,5,septiembre,2,9999
2007,2,6,septiembre,2,9999
2007,3,13,septiembre,2,9999
2008,0,4,septiembre,2,9999
2008,2,8,septiembre,2,9999
2008,3,13,septiembre,2,9999
2009,2,3,septiembre,2,9999
2009,3,14,septiembre,2,9999
2010,0,8,septiembre,2,9999
2010,2,12,septiembre,2,9999
2011,0,11,septiembre,2,9999
2011,3,10,septiembre,2,9999
2012,0,7,septiembre,2,9999
2012,3,4,septiembre,2,9999
2013,0,11,septiembre,2,9999
2014,0,7,septiembre,2,9999
2014,2,14,septiembre,2,9999
2015,0,5,septiembre,2,9999
2015,2,15,septiembre,2,9999
2015,3,7,septiembre,2,9999
2016,0,10,septiembre,2,9999
2016,2,15,septiembre,2,9999
2017,0,12,septiembre,2,9999
2017,3,7,septiembre,2,9999
2018,2,15,septiembre,2,9999
2018,3,7,septiembre,2,9999
2019,3,10,septiembre,2,9999
2020,0,8,septiembre,2,9999
2021,0,2,septiembre,2,9999
2021,2,5,septiembre,2,9999
2021,3,8,septiembre,2,9999
2022,0,1,septiembre,2,9999
2022,2,2,septiembre,2,9999
2022,3,14,septiembre,2,9999
2023,2,4,septiembre,2,9999
2023,3,11,septiembre,2,9999
2024,0,6,septiembre,2,9999
2024,3,15,septiembre,2,9999
2025,0,3,septiembre,2,9999
2026,2,10,septiembre,2,9999
2026,3,11,septiembre,2,9999
2027,0,4,septiembre,2,9999
2028,2,5,septiembre,2,9999
2028,3,4,septiembre,2,9999
2029,0,13,septiembre,2,9999
2029,2,11,septiembre,2,9999
2029,3,12,septiembre,2,9999
2030,3,15,septiembre,2,9999
2031,2,9,septiembre,2,9999
2031,3,15,septiembre,2,9999
2032,0,1,septiembre,2,9999
2032,2,15,septiembre,2,9999
2032,3,13,septiembre,2,9999
2033,2,8,septiembre,2,9999
2034,2,11,septiembre,2,9999
2035,3,3,septiembre,2,9999
2036,3,10,septiembre,2,9999
2037,2,6,septiembre,2,9999
2037,3,1,septiembre,2,9999
2038,0,14,septiembre,2,9999
2038,2,10,septiembre,2,9999
2038,3,4,septiembre,2,9999
2039,2,2,septiembre,2,9999
2040,0,5,septiembre,2,9999
2041,0,11,septiembre,2,9999
2042,0,15,septiembre,2,9999
2042,2,13,septiembre,2,9999
2043,2,5,septiembre,2,9999
2044,0,7,septiembre,2,9999
2044,2,5,septiembre,2,9999
2045,0,13,septiembre,2,9999
2046,0,14,septiembre,2,9999
2046,3,2,septiembre,2,9999
2047,0,7,septiembre,2,9999
2047,2,15,septiembre,2,9999
2048,0,12,septiembre,2,9999
2048,2,10,septiembre,2,9999
2049,0,12,septiembre,2,9999
2049,3,1,septiembre,2,9999
2050,3,11,septiembre,2,9999
2051,3,10,septiembre,2,9999
2052,0,11,septiembre,2,9999
2053,0,12,septiembre,2,9999
2053,2,1,septiembre,2,9999
2054,0,1,septiembre,2,9999
2054,2,2,septiembre,2,9999
2054,3,15,septiembre,2,9999
2055,3,15,septiembre,2,9999
2056,2,8,septiembre,2,9999
2056,3,12,septiembre,2,9999
2057,0,9,septiembre,2,9999
2057,2,7,septiembre,2,9999
2058,0,10,septiembre,2,9999
2058,2,15,septiembre,2,9999
2058,3,4,septiembre,2,9999
2059,0,11,septiembre,2,9999
2059,3,8,septiembre,2,9999
2060,0,14,septiembre,2,9999
2060,2,8,septiembre,2,9999
2060,3,6,septiembre,2,9999
2061,0,3,septiembre,2,9999
2062,0,13,septiembre,2,9999
2062,3,15,septiembre,2,9999
2063,2,15,septiembre,2,9999
2064,0,12,septiembre,2,9999
2065,2,2,septiembre,2,9999
2065,3,2,septiembre,2,9999
2066,0,12,septiembre,2,9999
2066,2,10,septiembre,2,9999
2067,0,9,septiembre,2,9999
2068,0,7,septiembre,2,9999
2068,3,5,septiembre,2,9999
2069,0,6,septiembre,2,9999
2069,3,4,septiembre,2,9999
2070,0,14,septiembre,2,9999
2070,2,4,septiembre,2,9999
2071,0,8,septiembre,2,9999
2071,2,6,septiembre,2,9999
2071,3,11,septiembre,2,9999
2072,2,15,septiembre,2,9999
2072,3,5,septiembre,2,9999
2073,0,15,septiembre,2,9999
